saved_force_x,saved_force_y,saved_force_z,time,true_force_x,true_force_y,true_force_z,force_x,force_y,force_z,velocity_x,velocity_y,velocity_z
2.574533700942993,-3.014531373977661,7.12729549407959,1745514042.285476,1.5643900261099533,-2.6944664088672727,0.7421578763468781,1.783127100392926,-2.9000535000517504,1.5436367188605093,0.0011983373659797327,-0.002056613188081809,-0.0036849082931920503
2.270108461380005,-3.582228422164917,3.5714824199676514,1745514042.31102,1.6081374409665479,-2.7355838271041684,0.9024536448496044,1.7087154088510979,-3.0236640386001983,1.9772834692939103,0.0017561473025044017,0.0019028867909787136,-0.0030176167166204005
2.0963380336761475,-3.270256996154785,3.408262252807617,1745514042.3573835,1.628253034543458,-2.793199869403374,1.1174196097384657,2.0575242737570907,-3.1896572973228854,2.269699276602564,0.0033155788799952074,-0.0009832089706069554,-0.0028503371329251107
2.0940170288085938,-3.409151554107666,4.1240692138671875,1745514042.3723016,1.7141072823861847,-2.8724913549872766,1.3478755431112854,2.107421419528482,-3.2662436490378175,2.8344139985591243,0.003989380071736994,0.0018031951615538639,-0.0017503455714021146
2.1713619232177734,-3.0301785469055176,4.8620710372924805,1745514042.5143094,1.7927701098146442,-2.9512418137973846,1.6451832342008532,2.594940285945708,-3.7881981422899087,4.10680994599279,0.0006455785220136371,-0.0028493564972042365,-0.005873325471464246
2.590820789337158,-2.9944803714752197,4.095963478088379,1745514042.5414102,1.9175651695086824,-3.0766104823503,2.0804521268724097,2.693970716158099,-3.856605476874552,4.842016189991003,0.0004660584455308938,0.0001727847363500689,-0.006086868869229325
2.937936305999756,-2.505263090133667,5.980624198913574,1745514042.5529158,2.0530401927960877,-3.218928014338222,2.485723690696486,2.693970716158099,-3.856605476874552,4.842016189991003,-0.0010430495890328749,-0.0020489314031567228,-0.007724381003263567
2.8009562492370605,-2.6027848720550537,4.690465927124023,1745514042.5714047,2.18122629746849,-3.3464635068454887,2.9569821905553892,2.693970716158099,-3.856605476874552,4.842016189991003,0.0008192368829573989,-0.0010059911681427143,-0.004289470139545124
2.907088041305542,-2.047147750854492,5.985589027404785,1745514042.6596053,2.3124686359845463,-3.478751092915134,3.3642521782303723,3.0082996117194565,-4.24568533933776,5.653404961693451,-0.0020909954770884694,-1.0774001278036827e-05,-0.004277530357250805
2.8881564140319824,-2.3016738891601562,4.820376396179199,1745514042.6786268,2.4295023905493744,-3.599940192275594,3.756002633578057,3.1367219873280106,-4.411865861742562,6.019254854545085,0.0010771223615046754,-0.001004285321910894,-0.0030396153827036538
2.7720601558685303,-2.25205397605896,4.555422782897949,1745514042.694747,2.545261834783391,-3.729089221688027,4.135483099201136,3.1367219873280106,-4.411865861742562,6.019254854545085,-0.0008585231320656917,-0.0009784851359136207,-0.004444810190456859
2.4962823390960693,-2.5505192279815674,4.409720420837402,1745514042.7052875,2.663553865292315,-3.8656445496989345,4.512237450269926,3.1367219873280106,-4.411865861742562,6.019254854545085,0.0011903784151324167,-0.0027585726155434274,-0.002928611340658251
2.5398709774017334,-2.9245848655700684,3.902386426925659,1745514042.8347538,2.73321387030827,-3.984769206994796,4.814243248823103,3.0378744098354735,-4.591528007826449,6.404186435357778,0.001267785513497064,-0.00013643648408395503,-0.001070853463329491
2.18261981010437,-3.217118501663208,2.7990903854370117,1745514043.0414097,2.790629874655528,-4.111993958531028,5.098131698201287,3.1545359631793177,-4.614246971976462,6.60764052738047,-0.0010430451840784593,0.0003881973413810622,-0.00010379924132516038
2.1226511001586914,-3.505133628845215,2.6335861682891846,1745514043.0913153,2.863411092360286,-4.212444561220115,5.400033464037125,3.1031555700828757,-4.667471731369703,6.444149711649593,0.0018981515787148697,1.9090037237231516e-05,0.0013349165252066655
2.532318115234375,-2.9430129528045654,4.381410121917725,1745514043.1192622,2.9147241336017524,-4.301856327211911,5.617327193516065,3.0394979906714075,-4.589905060972256,6.339432188683699,0.0002206079331706688,5.589637079223032e-05,0.0002966362377866678
2.9917259216308594,-2.816141366958618,3.5425209999084473,1745514043.1414258,2.9524104208979773,-4.374979408043469,5.782691697142771,3.0394979906714075,-4.589905060972256,6.339432188683699,-0.0014865162492873924,0.0028115904657006153,-0.002494359426372672
2.285311460494995,-3.4720864295959473,3.01662540435791,1745514043.1547308,2.9698279348526633,-4.417964538629226,5.894039795450957,3.055503099259873,-4.555696303628217,6.132917627712734,-0.0002464742163940309,-0.002085215967410047,-0.0008559577776712003
2.133089542388916,-2.892343044281006,2.692225456237793,1745514043.4135797,2.9869629677341054,-4.4455108916290245,5.941815361903313,2.359858877745616,-3.8036683124354425,4.409127925985241,-0.0017976311623485,0.0010035929625388683,0.002424635283144504
2.031099796295166,-3.278251886367798,4.1894025802612305,1745514043.5702853,2.8879196576006523,-4.311760582925906,5.6550765574311,1.9160690488494285,-3.210347432257181,2.1102700190334995,-0.0014235598339382696,-0.005665422255801863,0.0023746165149139526
2.513463020324707,-3.243290424346924,3.320096969604492,1745514043.6531885,2.6998660471188267,-4.104729208101348,5.065228744383046,1.7335192283007856,-3.0827375135686608,1.525463957325873,-0.0016849745864468868,0.0007771561575939553,0.002960920416164975
2.5381104946136475,-2.876297950744629,5.003510475158691,1745514043.7844913,2.516540948035078,-3.906867863593072,4.405613581922655,1.398444408779607,-2.6237523764033197,0.5025408094358107,-0.0020539042028959106,0.00218497932340018,0.00046240524702482447
1.7251708507537842,-3.5061757564544678,1.7470097541809082,1745514043.9302883,2.3149437009713467,-3.6720710354129222,3.6669432434973874,1.1606544397167209,-2.132571201603561,-0.2973675096730777,-0.0005618138588664027,-0.0031867068237227676,0.005703071108696926
1.7668160200119019,-3.6330854892730713,1.8137989044189453,1745514044.02864,2.0831556840125582,-3.397583258800038,2.913316009094355,0.8249955900822231,-1.8103448750753237,-0.6203794088228736,-0.001054692930267958,-0.0010751049087674948,0.0013298612290266302
2.18430495262146,-4.087498664855957,2.400171995162964,1745514044.0874581,1.8525080688459004,-3.1148606881367495,2.154174864251659,0.7702119875902801,-1.6575403710642436,-1.232332835824676,0.002014208817418951,-1.1939173966570548e-05,0.0068856774601549955
